,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
273,Balmoral,-36.89075,174.74175,Prague Bar And Cafe,-36.893277359231924,174.73619434540063,Bar
274,Balmoral,-36.89075,174.74175,Kung Fu Noodle,-36.88832696008284,174.74709399091674,Chinese Restaurant
275,Balmoral,-36.89075,174.74175,Jadan Supermarket,-36.89946824020728,174.7436291434993,Market
276,Balmoral,-36.89075,174.74175,McDonald's,-36.88707119436759,174.74663050564763,Fast Food Restaurant
277,Balmoral,-36.89075,174.74175,Tusk Thai Restaurant,-36.887509954229664,174.74727844780466,Thai Restaurant
278,Beachlands,-36.882149999999996,175.00515000000001,Four Square,-36.88281884616521,174.9990378319855,Grocery Store
279,Beachlands,-36.882149999999996,175.00515000000001,Wakelin (Beachlands) Bakery,-36.88273633637279,174.99698312775436,Bakery
280,Beachlands,-36.882149999999996,175.00515000000001,Sunkist Bay,-36.884471611331044,174.9956155138591,Beach
281,Beachlands,-36.882149999999996,175.00515000000001,Te Puru Community Cente,-36.88308353547504,175.01508033500014,Beach
282,Belmont,-36.801,174.778,Little and Friday,-36.803899126377075,174.78354721663368,Café
283,Belmont,-36.801,174.778,The Hauraki Store,-36.801643,174.775561,Café
284,Belmont,-36.801,174.778,Passion Cafe,-36.799869255800274,174.77382439319064,Café
285,Belmont,-36.801,174.778,Countdown,-36.7966976354485,174.77807940315583,Fruit & Vegetable Store
286,Belmont,-36.801,174.778,Bus Stop 3484,-36.795178829770435,174.77224588394165,Bus Station
287,Belmont,-36.801,174.778,Parklane Motor Inn Takapuna,-36.793450033077626,174.77632600808371,Motel
288,Belmont,-36.801,174.778,St Leonards Beach,-36.79967393349595,174.78872820012577,Beach
289,Big Omaha,-36.3249,174.7381,The Sawmill Brewery,-36.32919792945556,174.73162651062012,Brewery
290,Big Omaha,-36.3249,174.7381,stable 88,-36.325573,174.727761,Stables
291,Birkdale,-36.7925,174.6872,Shepherds Park,-36.78912502856842,174.68834303980336,Park
292,Birkdale,-36.7925,174.6872,New Jjumppland,-36.79236,174.6870099,Dance Studio
293,Birkdale,-36.7925,174.6872,Domino's Pizza,-36.79144802642858,174.6876027604525,Pizza Place
294,Birkdale,-36.7925,174.6872,Beachhaven Chinese Takeaways,-36.7924330786323,174.68716369371163,Chinese Restaurant
295,Birkdale,-36.7925,174.6872,Beach Haven Sports Centre,-36.7889128932905,174.68712315041577,Soccer Field
296,Birkdale,-36.7925,174.6872,Tui Park,-36.788560234377215,174.68705647923045,Park
297,Birkdale,-36.7925,174.6872,Beach Haven Wharf,-36.79063023423859,174.6824881519904,Pier
298,Birkdale,-36.7925,174.6872,Tui Park,-36.78854503988162,174.68269625421667,Park
299,Birkdale,-36.7925,174.6872,Four Square,-36.78954519931141,174.69415262521665,Grocery Store
300,Birkdale,-36.7925,174.6872,Hilders Park,-36.7900896949906,174.67976542532736,Park
301,Birkdale,-36.7925,174.6872,Sun Ma Takeaways,-36.79913013,174.690453,Asian Restaurant
302,Birkenhead,-36.8123,174.7254,Birkenhead Brewing Company,-36.81171638409972,174.72631932513403,Bar
303,Birkenhead,-36.8123,174.7254,Dutch Delight,-36.81214285676691,174.7261444813172,Dutch Restaurant
304,Birkenhead,-36.8123,174.7254,Blitza,-36.8119701515853,174.72618853802712,Pizza Place
305,Birkenhead,-36.8123,174.7254,No.1 Dumplings,-36.812095083382985,174.72359991379665,Asian Restaurant
306,Birkenhead,-36.8123,174.7254,Golden Phoenix Yum Cha & Chinese,-36.81167163595637,174.72398490524037,Chinese Restaurant
307,Birkenhead,-36.8123,174.7254,Fika With Me,-36.812177822861294,174.72615954150416,Café
308,Birkenhead,-36.8123,174.7254,Chelsea estate heritage park,-36.81813625386064,174.72336010960643,Park
309,Birkenhead,-36.8123,174.7254,Hong Kong & Chinese Cuisine Restaurant,-36.81190422387661,174.7241222627318,Chinese Restaurant
310,Birkenhead,-36.8123,174.7254,Coffee General,-36.81678872591967,174.73213412436542,Coffee Shop
311,Birkenhead,-36.8123,174.7254,Chef Rasa Sayang,-36.812044992371774,174.72507084103742,Malay Restaurant
312,Birkenhead,-36.8123,174.7254,Tongue & Groove Cafe,-36.811170455808984,174.72590984703785,Café
313,Birkenhead,-36.8123,174.7254,Indique,-36.811409,174.72606,Indian Restaurant
314,Birkenhead,-36.8123,174.7254,The Warehouse,-36.810517354581535,174.7245400856109,Department Store
315,Birkenhead,-36.8123,174.7254,Bungalo Cafe,-36.811925421920435,174.7221311287013,Café
316,Birkenhead,-36.8123,174.7254,Countdown,-36.811071178815176,174.7249496832906,Supermarket
317,Birkenhead,-36.8123,174.7254,Harbour Fitness,-36.811701128791455,174.72398204082447,Gym
318,Birkenhead,-36.8123,174.7254,The Gelato Workshop,-36.81079962696239,174.72580912646436,Ice Cream Shop
319,Birkenhead,-36.8123,174.7254,Japanese Kitchen Coo,-36.81192,174.724563,Asian Restaurant
320,Birkenhead,-36.8123,174.7254,Pizza Hut,-36.811782,174.72322046756744,Pizza Place
321,Birkenhead,-36.8123,174.7254,The Tea Lady,-36.81565877192482,174.73093641645582,Tea Room
322,Birkenhead,-36.8123,174.7254,Bus Stop 3953,-36.810154,174.73263857,Bus Station
323,Birkenhead,-36.8123,174.7254,Ravenhill,-36.81696966536019,174.73214547169187,Café
324,Birkenhead,-36.8123,174.7254,Sugar At Chelsea Bay,-36.821085,174.725093,Café
325,Blackpool,-36.7938,175.02599999999998,Goldie Vineyard,-36.79985842305576,175.03272120303262,Vineyard
326,Blackpool,-36.7938,175.02599999999998,Frenchot,-36.79358863400378,175.0259571768331,Café
327,Blackpool,-36.7938,175.02599999999998,Is. Thyme Delicatessen,-36.793604493141174,175.02594530582428,Deli / Bodega
328,Blackpool,-36.7938,175.02599999999998,Malones Irish Tavern,-36.79357353110476,175.02583030099368,Irish Pub
329,Blackpool,-36.7938,175.02599999999998,Stefano's,-36.793222421322035,175.0252618937003,Pizza Place
330,Blackpool,-36.7938,175.02599999999998,Surfdale,-36.792457339576984,175.02827134164144,Beach
331,Blackpool,-36.7938,175.02599999999998,Goldwater Estate,-36.79982980631589,175.0325695471348,Vineyard
332,Blackpool,-36.7938,175.02599999999998,Hekerua Lodge,-36.78621884975263,175.02258218151815,Hostel
333,Blockhouse Bay,-36.9196,174.69685,Blockhouse Bay,-36.92197766272125,174.70256476181808,Neighborhood
334,Blockhouse Bay,-36.9196,174.69685,The Block Cafe,-36.923487511230135,174.7018118967515,Café
335,Blockhouse Bay,-36.9196,174.69685,Blockhouse Bay Recreational Reserve,-36.91725562850365,174.70770120620725,Park
336,Blockhouse Bay,-36.9196,174.69685,Kohu Rd Creamery And Cafe,-36.91323795994101,174.6904440816002,Café
337,Blockhouse Bay,-36.9196,174.69685,LICK Ice Cream & Sweetshop,-36.92305345913777,174.70161481759465,Ice Cream Shop
338,Blockhouse Bay,-36.9196,174.69685,The Tannery,-36.91321484552587,174.69032183080367,Café
339,Blockhouse Bay,-36.9196,174.69685,Bay's Kebab & Coffee,-36.92252377902181,174.70162049964333,Mediterranean Restaurant
340,Blockhouse Bay,-36.9196,174.69685,United Video BHB,-36.92308145369145,174.7016409162871,Video Store
341,Blockhouse Bay,-36.9196,174.69685,King Of Kings European And Chinese Takeaways,-36.923100535249574,174.7017072703291,Fish & Chips Shop
342,Blockhouse Bay,-36.9196,174.69685,Countdown,-36.92289264113413,174.7023162022669,Grocery Store
343,Blockhouse Bay,-36.9196,174.69685,Icoco Cafe,-36.92455505,174.70161109999998,Café
344,Blockhouse Bay,-36.9196,174.69685,Titirangi Golf Club,-36.91722342327431,174.68701388891907,Golf Course
345,Botany Downs,-36.8983,174.9069,Lloyd Elsmore Pools,-36.90321812635611,174.90194520581716,Pool
346,Botany Downs,-36.8983,174.9069,Applejack,-36.89798751205873,174.9053312257345,Restaurant
347,Botany Downs,-36.8983,174.9069,Countdown,-36.89919238051157,174.90784252743364,Grocery Store
348,Botany Downs,-36.8983,174.9069,Denny's,-36.90125804221568,174.9049643834043,Breakfast Spot
349,Botany Downs,-36.8983,174.9069,Highland Park Shopping Centre,-36.8989820375353,174.90716213161545,Shopping Mall
350,Botany Downs,-36.8983,174.9069,Luna Tea,-36.898686,174.90793,Café
351,Botany Downs,-36.8983,174.9069,Kitchenette,-36.898532499066285,174.9073426759588,Burger Joint
352,Botany Downs,-36.8983,174.9069,Carl's Jr.,-36.89919762834377,174.90142000851142,Fast Food Restaurant
353,Botany Downs,-36.8983,174.9069,KFC,-36.900686059619204,174.8988109429497,Fast Food Restaurant
354,Botany Downs,-36.8983,174.9069,Swimgym,-36.90321369978887,174.90192863465327,Gym Pool
355,Botany Downs,-36.8983,174.9069,Dum Mast,-36.8999522484635,174.89910570174482,Indian Restaurant
356,Brighams Creek,-36.7935,174.6163,Kiwi Roast,-36.79310227864035,174.61532099670566,American Restaurant
357,Brighams Creek,-36.7935,174.6163,Whenuapai Bakehouse & Cafe,-36.79335443269946,174.61565837547943,Café
358,Brighams Creek,-36.7935,174.6163,Lombardi's,-36.79309073859589,174.61509882880605,Café
359,Brighams Creek,-36.7935,174.6163,The Parkhouse Whenuapai,-36.792559,174.612622,Café
360,Brighams Creek,-36.7935,174.6163,Geocachers,-36.793746,174.605981,Hobby Shop
361,Browns Bay,-36.7185,174.74655,Browns Bay,-36.71639643775114,174.7478506661402,Neighborhood
362,Browns Bay,-36.7185,174.74655,Browns Bay Beach,-36.714290575252235,174.75003719329834,Beach
363,Browns Bay,-36.7185,174.74655,Deep Creek Brewing Company,-36.713687,174.748776,Brewery
364,Browns Bay,-36.7185,174.74655,La Tropezienne French Café,-36.71391393632609,174.74771770773273,Café
365,Browns Bay,-36.7185,174.74655,Hatz Donburi,-36.713914,174.747985,Japanese Restaurant
366,Browns Bay,-36.7185,174.74655,Ramen Takara,-36.71672454489929,174.7485678613803,Noodle House
367,Browns Bay,-36.7185,174.74655,Beach Bistro,-36.714409826735576,174.74890225217501,Bistro
368,Browns Bay,-36.7185,174.74655,Domino's Pizza,-36.716535249238554,174.74632725785978,Pizza Place
369,Browns Bay,-36.7185,174.74655,Starbucks,-36.715504854114506,174.74824692635713,Coffee Shop
370,Browns Bay,-36.7185,174.74655,Bolliwood,-36.71679999769395,174.7484881682355,Indian Restaurant
371,Browns Bay,-36.7185,174.74655,Rothesay Bay Beach,-36.721700785495784,174.7515888770753,Beach
372,Browns Bay,-36.7185,174.74655,Penguino,-36.71566679389794,174.74839917326423,Ice Cream Shop
373,Browns Bay,-36.7185,174.74655,Browns Bay Fisheries,-36.713575,174.74837958812714,Fish & Chips Shop
374,Browns Bay,-36.7185,174.74655,Flavours Of India,-36.716544,174.746947,Indian Restaurant
375,Browns Bay,-36.7185,174.74655,Sherwood Park,-36.71743722727564,174.73580309095115,Park
376,Browns Bay,-36.7185,174.74655,Yaruki Japanese Restaurant,-36.713898,174.748379,Japanese Restaurant
377,Browns Bay,-36.7185,174.74655,Pizza Hut,-36.71380184210335,174.7484905967411,Pizza Place
378,Browns Bay,-36.7185,174.74655,Countdown,-36.71712107274175,174.74735160861565,Supermarket
379,Browns Bay,-36.7185,174.74655,New World,-36.71611480756747,174.74714499462942,Grocery Store
380,Browns Bay,-36.7185,174.74655,The Velvet Gypsy,-36.713893,174.748926,Restaurant
381,Browns Bay,-36.7185,174.74655,Java Jungle,-36.71453948264523,174.7488981181004,Coffee Shop
382,Browns Bay,-36.7185,174.74655,Asian Wok,-36.714328642830395,174.7477532794233,Asian Restaurant
383,Browns Bay,-36.7185,174.74655,Rothesay Bay,-36.726605532631595,174.7470760345459,Neighborhood
384,Browns Bay,-36.7185,174.74655,White Flower Cafe,-36.71372989854451,174.74824120456037,Café
385,Browns Bay,-36.7185,174.74655,Golden Sands Cafe,-36.71513876,174.74829,Café
386,Browns Bay,-36.7185,174.74655,Chand,-36.72632031470757,174.74734176200732,Indian Restaurant
387,Browns Bay,-36.7185,174.74655,Double Dot Sports,-36.7161713,174.74104450000004,Athletics & Sports
388,Browns Bay,-36.7185,174.74655,Supa Fruit Mart,-36.71406173706055,174.7431182861328,Farmers Market
389,Browns Bay,-36.7185,174.74655,Freyburg Park,-36.71531558036494,174.73923094037417,Park
390,Browns Bay,-36.7185,174.74655,British Isles Inn,-36.726158375989414,174.7481918334961,Pub
391,Browns Bay,-36.7185,174.74655,The Internationalist,-36.726574,174.747385,Tapas Restaurant
392,Browns Bay,-36.7185,174.74655,Armadillo,-36.726684,174.747485,Café
393,Chatswood,-36.8058,174.7083,Verrans Espresso,-36.8063497673524,174.70478484682397,Café
394,Chatswood,-36.8058,174.7083,New World,-36.81119144391387,174.71187011674724,Supermarket
395,Chatswood,-36.8058,174.7083,Bus Stop 4021,-36.80615792406602,174.70572710037231,Bus Station
396,Chatswood,-36.8058,174.7083,Mint Leaf,-36.805810180809125,174.70509632861553,Indian Restaurant
397,Chatswood,-36.8058,174.7083,Fernz Lodge & Conference Centre,-36.80713,174.70547,Hotel
398,Chatswood,-36.8058,174.7083,Verrans Corner Takeaway,-36.80485209974108,174.7033067440677,Fast Food Restaurant
399,Chatswood,-36.8058,174.7083,Bus Stop 4015,-36.81020378831825,174.7096788247634,Bus Station
400,Chatswood,-36.8058,174.7083,Birkdale,-36.80093989460447,174.71106352300112,Pub
401,Chatswood,-36.8058,174.7083,Fruit World,-36.811006474991046,174.71304928121745,Fruit & Vegetable Store
402,Chatswood,-36.8058,174.7083,Domino's Pizza,-36.811046,174.71308171749115,Pizza Place
403,Chatswood,-36.8058,174.7083,Viking Seafood Delicatessen,-36.81099496245337,174.71326191192333,Seafood Restaurant
404,Chatswood,-36.8058,174.7083,Malaysia Receipes,-36.811133551796985,174.71321088063718,Malay Restaurant
405,Chatswood,-36.8058,174.7083,The Mediterranean,-36.811170462387075,174.71424518307364,Mediterranean Restaurant
406,Clevedon,-36.9927,175.0373,Clevedon Seafoods,-36.99335639725511,175.03678116346956,Seafood Restaurant
407,Clevedon,-36.9927,175.0373,The Corner Kitchen & Bar,-36.991257,175.03813,Restaurant
408,Clevedon,-36.9927,175.0373,Clevedon Cafe,-36.991217,175.037948,Café
409,Clevedon,-36.9927,175.0373,Wairoa Wine Bar,-36.9896481,175.04053410000006,Bistro
410,Clevedon,-36.9927,175.0373,Clevedon Scenic Reserve,-36.98559521630422,175.03749152530588,Trail
411,Dairy Flat,-36.6687,174.6549,The DF,-36.667144,174.649686,Plaza
412,Devenport,-36.8303,174.7969,Bette's Bar & Eatery,-36.83055027585091,174.79805946350098,Bar
413,Devenport,-36.8303,174.7969,Mount Victoria Reserve,-36.8267035797158,174.79853791651473,Scenic Lookout
414,Devenport,-36.8303,174.7969,Corellis,-36.829286,174.797976,Café
415,Devenport,-36.8303,174.7969,BookMark Limited Bookstore,-36.83146423672214,174.79719608089798,Bookstore
416,Devenport,-36.8303,174.7969,Devon on the Wharf,-36.83259869993157,174.7962956988909,Turkish Restaurant
417,Devenport,-36.8303,174.7969,Manuka Licensed Cafe Restaurant,-36.8305024745545,174.79745256086647,Café
418,Devenport,-36.8303,174.7969,The Patriot,-36.83026616204122,174.79781538036792,Bar
419,Devenport,-36.8303,174.7969,Five Loaves,-36.82757588000087,174.80219417541826,Café
420,Devenport,-36.8303,174.7969,The Victoria Picture Palace and Theatre,-36.829166303810666,174.79781641238642,Movie Theater
421,Devenport,-36.8303,174.7969,Devonport Chocolates,-36.83085513105273,174.79610681533813,Candy Store
422,Devenport,-36.8303,174.7969,Java House Cafe,-36.831479058423824,174.79673407462462,Café
423,Devenport,-36.8303,174.7969,Manuka,-36.830672586152865,174.79754237887573,Pizza Place
424,Devenport,-36.8303,174.7969,Platter,-36.82968270535631,174.80417764754188,Café
425,Devenport,-36.8303,174.7969,Dixie Browns,-36.83192641629989,174.79703441274103,Comfort Food Restaurant
426,Devenport,-36.8303,174.7969,Asahi Sushi Bar & Restaurant,-36.8305015619119,174.79693196720345,Sushi Restaurant
427,Devenport,-36.8303,174.7969,The Esplanade Hotel,-36.83191567419194,174.7966432571411,Hotel
428,Devenport,-36.8303,174.7969,Devonport Stone Oven Bakery & Cafe,-36.830636769193,174.79705517006292,Bakery
429,Devenport,-36.8303,174.7969,Riba - Fish & Chips,-36.829759154023975,174.79783757243632,Fish & Chips Shop
430,Devenport,-36.8303,174.7969,Hoxton,-36.83095553856827,174.79740670031327,Café
431,Devenport,-36.8303,174.7969,Devonport Deli Cafe,-36.83025265247726,174.79783572762057,Café
432,Devenport,-36.8303,174.7969,Dida's,-36.829248095311755,174.7978143483375,Tapas Restaurant
433,Devenport,-36.8303,174.7969,Catch 22 Fish Shop,-36.83148620314925,174.79730149056547,Fish & Chips Shop
434,Devenport,-36.8303,174.7969,Windsor Reserve,-36.8318503297973,174.79748211531813,Beach
435,Devenport,-36.8303,174.7969,Henri Cafe,-36.83047364709926,174.79777358370498,Café
436,Devenport,-36.8303,174.7969,Brumby's Bakery,-36.83037852590646,174.79681491851807,Bakery
437,Devenport,-36.8303,174.7969,Paua,-36.83066,174.797204,Café
438,Devenport,-36.8303,174.7969,North Head Tunnels,-36.83050775935694,174.7978500174475,Tunnel
439,Devenport,-36.8303,174.7969,Nicolino Restaurant,-36.82924784700148,174.7978296351262,Greek Restaurant
440,Devenport,-36.8303,174.7969,Makoto Sushi & Donburi,-36.83042701221983,174.7979780039273,Japanese Restaurant
441,Devenport,-36.8303,174.7969,Devonport Wharf,-36.83247540206882,174.79595952611461,Pier
442,Devenport,-36.8303,174.7969,Rangitoto Volcanoe,-36.826623947946665,174.79657610834914,Volcano
443,Devenport,-36.8303,174.7969,Sigdi,-36.82602402993316,174.796489481496,Indian Restaurant
444,Devenport,-36.8303,174.7969,Devonport Yacht Club,-36.830996,174.80319198956184,Harbor / Marina
445,Devenport,-36.8303,174.7969,Whites Dairy,-36.823824208686695,174.8031389832933,Ice Cream Shop
446,Devenport,-36.8303,174.7969,North Shore Rugby Club,-36.823781141192924,174.80312712252808,Athletics & Sports
447,Devenport,-36.8303,174.7969,Torpedo Bay,-36.82793694944414,174.80680734157286,Beach
448,Devenport,-36.8303,174.7969,Stanley Bay,-36.82526752106966,174.78844182691705,Beach
449,Devonport,-36.8236,174.7918,Mount Victoria Reserve,-36.8267035797158,174.79853791651473,Scenic Lookout
450,Devonport,-36.8236,174.7918,Corellis,-36.829286,174.797976,Café
451,Devonport,-36.8236,174.7918,Bette's Bar & Eatery,-36.83055027585091,174.79805946350098,Bar
452,Devonport,-36.8236,174.7918,BookMark Limited Bookstore,-36.83146423672214,174.79719608089798,Bookstore
453,Devonport,-36.8236,174.7918,Manuka Licensed Cafe Restaurant,-36.8305024745545,174.79745256086647,Café
454,Devonport,-36.8236,174.7918,The Patriot,-36.83026616204122,174.79781538036792,Bar
455,Devonport,-36.8236,174.7918,The Victoria Picture Palace and Theatre,-36.829166303810666,174.79781641238642,Movie Theater
456,Devonport,-36.8236,174.7918,Devonport Chocolates,-36.83085513105273,174.79610681533813,Candy Store
457,Devonport,-36.8236,174.7918,Java House Cafe,-36.831479058423824,174.79673407462462,Café
458,Devonport,-36.8236,174.7918,Manuka,-36.830672586152865,174.79754237887573,Pizza Place
459,Devonport,-36.8236,174.7918,Asahi Sushi Bar & Restaurant,-36.8305015619119,174.79693196720345,Sushi Restaurant
460,Devonport,-36.8236,174.7918,Ngataringa Park,-36.82081426824858,174.79362052953087,Park
461,Devonport,-36.8236,174.7918,Stanley Bay,-36.82526752106966,174.78844182691705,Beach
462,Devonport,-36.8236,174.7918,Ngataringa Skate Park,-36.81985791538639,174.79375302427755,Skate Park
463,Devonport,-36.8236,174.7918,Devonport Stone Oven Bakery & Cafe,-36.830636769193,174.79705517006292,Bakery
464,Devonport,-36.8236,174.7918,Sigdi,-36.82602402993316,174.796489481496,Indian Restaurant
